sources_sourceID,river,city,state,country,region,measurement_location,exact_lat,exact_lng,street_number,street_name,street_lat,street_lng,feature_class,miles_from_site,post_code,place_name,county_number,county_name,state_name,agency,agency_id,full_site_name,unique_site_name
1125,"Little North River","Marion County",OR,"United States",West,"28145 Dogwood Ln SE, ZIP: 97358",44.79345516,-122.4925835,28145,"Dogwood Ln SE",44.79358,-122.49283,S1400,0.02,97358,,47,Marion,Oregon,USGS,14182400,"Little North River @ Marion County, OR","Little North River @ Marion County, OR near 28145 Dogwood Ln SE, ZIP: 97358"
1126,"Little Pee River","Horry County",SC,"United States",Southeast,"113 US Hwy 501, ZIP: 29511",34.05710829,-79.2469897,113,"US Hwy 501",34.05678,-79.24715,S1200,0.04,29511,,51,Horry,"South Carolina",USGS,2135000,"Little Pee River @ Horry County, SC","Little Pee River @ Horry County, SC"
1127,"Little Raccoon","Jackson County",OH,"United States",Midwest,"9943 Keystone Furnace Rd, ZIP: 45640",39.0106303,-82.452102,9943,"Keystone Furnace Rd",39.01053,-82.45213,S1400,0.01,45640,,79,Jackson,Ohio,USGS,3201980,"Little Raccoon @ Jackson County, OH","Little Raccoon @ Jackson County, OH"
1128,"Little River","Durham County",NC,"United States",Southeast,"7899 Roxboro Rd, ZIP: 27503",36.1390316,-78.90639669,7899,"Roxboro Rd",36.13894,-78.90574,S1200,0.06,27503,,63,Durham,"North Carolina",USGS,2085220,"Little River @ Durham County, NC","Little River @ Durham County, NC"
1129,"Little River","Hanover County",VA,"United States",Southeast,"12207 New Market Mill Rd, ZIP: 23015",37.8726401,-77.5130392,12207,"New Market Mill Rd",37.87267,-77.51358,S1400,0.05,23015,,85,Hanover,Virginia,USGS,1671100,"Little River @ Hanover County, VA","Little River @ Hanover County, VA"
1130,"Little River","Milam County",TX,"United States",Southwest,"US Hwy 77",30.83519047,-96.9466512,,"US Hwy 77",30.83519,-96.94665,S1200,0,,,331,Milam,Texas,USGS,8106500,"Little River @ Milam County, TX","Little River @ Milam County, TX"
1131,"Little Scrubgrass","Venango County",PA,"United States",Northeast,,41.20394959,-79.7825514,,,41.20394,-79.7825,S1740,0,,,121,Venango,Pennsylvania,USGS,3026250,"Little Scrubgrass @ Venango County, PA","Little Scrubgrass @ Venango County, PA"
1132,"Little Scrubgrass","Venango County",PA,"United States",Northeast,"Lisbon, Little Scrubgrass Creek ",41.20394959,-79.7825514,,,41.20394,-79.7825,S1740,0,,,121,Venango,Pennsylvania,USGS,4.11E+14,"Little Scrubgrass @ Venango County, PA","Little Scrubgrass @ Venango County, PA near Lisbon, Little Scrubgrass Creek "
1133,"Little Snake","Moffat County",CO,"United States",West,"Co Rd 10",40.54901667,-108.4243222,,"Co Rd 10",40.54909,-108.42434,S1400,0.01,,,81,Moffat,Colorado,USGS,9260000,"Little Snake @ Moffat County, CO","Little Snake @ Moffat County, CO"
1134,"Little Stone","DeKalb County",GA,"United States",Southeast,"6106 Old Stone Mountain Rd, ZIP: 30087",33.83066058,-84.1393612,6106,"Old Stone Mountain Rd",33.83048,-84.13927,S1400,0.02,30087,,89,DeKalb,Georgia,USGS,2207135,"Little Stone @ DeKalb County, GA","Little Stone @ DeKalb County, GA"
1135,"Little Tallapoosa","Carroll County",GA,"United States",Southeast,"2077 State Rte 100, ZIP: 30108",33.4928895,-85.2791153,2077,"State Rte 100",33.49278,-85.27904,S1200,0.01,30108,,45,Carroll,Georgia,USGS,2413210,"Little Tallapoosa @ Carroll County, GA","Little Tallapoosa @ Carroll County, GA"
1136,"Little Tennessee",Franklin,NC,"United States",Southeast,"544 E Main St, ZIP: 28734",35.18620624,-83.372098,544,"E Main St",35.18624,-83.37194,S1200,0.01,28734,Franklin,113,Macon,"North Carolina",USGS,3501500,"Little Tennessee @ Franklin, NC","Little Tennessee @ Franklin, NC"
1137,"Little Tennessee","Macon County",NC,"United States",Southeast,"123 Rain Ridge Rd, ZIP: 28734",35.2328611,-83.3914722,123,"Rain Ridge Rd",35.23313,-83.39135,S1400,0.03,28734,,113,Macon,"North Carolina",USGS,3501975,"Little Tennessee @ Macon County, NC","Little Tennessee @ Macon County, NC"
1138,"Little Whiteoak",Houston,TX,"United States",Southwest,"342 Trimble St, ZIP: 77009",29.79277778,-95.3680556,342,"Trimble St",29.79314,-95.3684,S1400,0.05,77009,Houston,201,Harris,Texas,USGS,8074540,"Little Whiteoak @ Houston, TX","Little Whiteoak @ Houston, TX"
1139,"Lk Charlotte",,N/A,,N/A,,29.86744193,-94.7149197,,,,,,,,,,,,USGS,8067118,"Lk Charlotte","Lk Charlotte"
1140,"Locke Branch",,N/A,,N/A,,35.87201008,-87.103895,,,,,,,,,,,,USGS,3601630,"Locke Branch","Locke Branch"
1141,"Lockwood Canyon",,N/A,,N/A,,37.49279316,-103.8280114,,,,,,,,,,,,USGS,7126390,"Lockwood Canyon","Lockwood Canyon"
1142,"Long Branch","Kings Park",VA,"United States",Southeast,"8505 Braddock Rd, ZIP: 22150",38.8109462,-77.2349827,8505,"Braddock Rd",38.81101,-77.23499,S1400,0.01,22150,"Kings Park",59,Fairfax,Virginia,USGS,1654500,"Long Branch @ Kings Park, VA","Long Branch @ Kings Park, VA"
1143,"Long Creek",,N/A,,N/A,,27.4094869,-82.1264772,,,,,,,,,,,,USGS,2298492,"Long Creek","Long Creek"
1144,"Lorberry Creek","Schuylkill County",PA,"United States",Northeast,"148 Molleystown Rd, ZIP: 17963",40.5875889,-76.4260683,148,"Molleystown Rd",40.58753,-76.42615,S1400,0.01,17963,,107,Schuylkill,Pennsylvania,USGS,1571778,"Lorberry Creek @ Schuylkill County, PA","Lorberry Creek @ Schuylkill County, PA near 148 Molleystown Rd, ZIP: 17963"
1145,"Lorberry Creek","Schuylkill County",PA,"United States",Northeast,"319 Molleystown Rd, ZIP: 17963",40.5922222,-76.4394444,319,"Molleystown Rd",40.59268,-76.43892,S1400,0.07,17963,,107,Schuylkill,Pennsylvania,USGS,1571774,"Lorberry Creek @ Schuylkill County, PA","Lorberry Creek @ Schuylkill County, PA near 319 Molleystown Rd, ZIP: 17963"
1146,"Los Angeles","Long Beach",CA,"United States",West,"I- 710",33.81723937,-118.2064584,,"I- 710",33.81725,-118.20687,S1100,0.04,,"Long Beach",37,"Los Angeles",California,USGS,11103000,"Los Angeles @ Long Beach, CA","Los Angeles @ Long Beach, CA near  I- 710"
1147,"Los Angeles","Long Beach",CA,"United States",West,"1123 W Willow St, ZIP: 90806",33.8044618,-118.2050693,1123,"W Willow St",33.80439,-118.20507,S1400,0.01,90806,"Long Beach",37,"Los Angeles",California,USGS,11103010,"Los Angeles @ Long Beach, CA","Los Angeles @ Long Beach, CA near 1123 W Willow St, ZIP: 90806"
1148,"Loseke Creek","Platte County",NE,"United States",Midwest,"10899 295 St",41.5258333,-97.2622222,10899,"295 St",41.52569,-97.26251,S1400,0.03,,,141,Platte,Nebraska,USGS,6795640,"Loseke Creek @ Platte County, NE","Loseke Creek @ Platte County, NE"
1149,"Lost River",,N/A,,N/A,RIVER,42.1708333,-121.7883333,,,,,,,,,,,,USGS,4.21E+14,"Lost River","Lost River"
1150,"Loup River","Nance County",NE,"United States",Midwest,"N Impala Ln",41.39195826,-97.822555,,"N Impala Ln",41.39271,-97.82203,S1400,0.09,,,125,Nance,Nebraska,USGS,6792499,"Loup River @ Nance County, NE","Loup River @ Nance County, NE"
1151,"Lower Little","Schuylkill County",PA,"United States",Northeast,"31 Bethel Rd, ZIP: 17963",40.5375902,-76.3774557,31,"Bethel Rd",40.53761,-76.37798,S1200,0.04,17963,,107,Schuylkill,Pennsylvania,USGS,1572000,"Lower Little @ Schuylkill County, PA","Lower Little @ Schuylkill County, PA"
1152,"Lox River",,N/A,,N/A,,26.99172249,-80.154766,,,,,,,,,,,,USGS,2.66E+14,"Lox River","Lox River"
1153,"Lox River",Jupiter,FL,"United States",Southeast,"Captain Armours Way",26.9478354,-80.08170838,,"Captain Armours Way",26.948,-80.08165,S1400,0.02,,Jupiter,99,"Palm Beach",Florida,USGS,2.66E+14,"Lox River @ Jupiter, FL","Lox River @ Jupiter, FL"
1154,"Lox River","Martin County",FL,"United States",Southeast,,26.9870005,-80.1411545,,,26.98686,-80.14035,S1400,0.08,,,85,Martin,Florida,USGS,2.66E+14,"Lox River @ Martin County, FL","Lox River @ Martin County, FL"
1155,"Loxahatchee River",,N/A,,N/A,"Mile 9.1 near Jupiter, FL",26.98533377,-80.1600439,,,,,,,,,,,,USGS,2.66E+14,"Loxahatchee River","Loxahatchee River near Mile 9.1 near Jupiter, FL"
1156,"Loxahatchee River",,N/A,,N/A,"Pennock Point",26.94888889,-80.1097222,,,,,,,,,,,,USGS,2.66E+14,"Loxahatchee River","Loxahatchee River near Pennock Point"
1157,"Lr-67-01-809 (Tipps)","Hays County",TX,"United States",Southwest,"1208 Lime Kiln Rd, ZIP: 78666",29.91216286,-97.9286162,1208,"Lime Kiln Rd",29.91109,-97.92943,S1400,0.14,78666,,209,Hays,Texas,USGS,2.95E+14,"Lr-67-01-809 (Tipps) @ Hays County, TX","Lr-67-01-809 (Tipps) @ Hays County, TX"
1158,"Lr-67-01-819 (Deep","San Marcos",TX,"United States",Southwest,"180 Ed J L Green Dr",29.8925,-97.9316667,180,"Ed J L Green Dr",29.89317,-97.93265,S1400,0.12,,"San Marcos",209,Hays,Texas,USGS,2.95E+14,"Lr-67-01-819 (Deep @ San Marcos, TX","Lr-67-01-819 (Deep @ San Marcos, TX"
1159,"Lr-67-01-820 (Weissmuller","San Marcos",TX,"United States",Southwest,"164 Spring Lake, ZIP: 78666",29.89333333,-97.93,164,"Spring Lake",29.89317,-97.92975,S1400,0.03,78666,"San Marcos",209,Hays,Texas,USGS,2.95E+14,"Lr-67-01-820 (Weissmuller @ San Marcos, TX","Lr-67-01-820 (Weissmuller @ San Marcos, TX"
1160,"Lr-67-01-826 (West","San Marcos",TX,"United States",Southwest,"150 Bobcat Aly, ZIP: 78666",29.88723333,-97.9492972,150,"Bobcat Aly",29.88712,-97.94946,S1400,0.02,78666,"San Marcos",209,Hays,Texas,USGS,2.95E+14,"Lr-67-01-826 (West @ San Marcos, TX","Lr-67-01-826 (West @ San Marcos, TX"
1161,"Lr-67-02-104 (Kyle",Kyle,TX,"United States",Southwest,"E FM 150",29.98299439,-97.8719488,,"E FM 150",29.98322,-97.87177,S1400,0.03,,Kyle,209,Hays,Texas,USGS,2.96E+14,"Lr-67-02-104 (Kyle @ Kyle, TX","Lr-67-02-104 (Kyle @ Kyle, TX"
1162,"Lt Manatee","Hillsborough County",FL,"United States",Southeast,"Taylor Gill Rd",27.6991985,-82.1206436,,"Taylor Gill Rd",27.6992,-82.12073,S1400,0.01,,,57,Hillsborough,Florida,USGS,2300092,"Lt Manatee @ Hillsborough County, FL","Lt Manatee @ Hillsborough County, FL"
1163,"Ltl Sugar",Charlotte,NC,"United States",Southeast,"1073 Blythe Blvd, ZIP: 28203",35.2036111,-80.8369444,1073,"Blythe Blvd",35.20361,-80.83739,S1400,0.04,28203,Charlotte,119,Mecklenburg,"North Carolina",USGS,2146409,"Ltl Sugar @ Charlotte, NC","Ltl Sugar @ Charlotte, NC"
1164,"Lucknow Canal","Jasper County",SC,"United States",Southeast,,32.14242657,-81.0981675,,,32.14283,-81.09839,S1400,0.05,,,53,Jasper,"South Carolina",USGS,21989785,"Lucknow Canal @ Jasper County, SC","Lucknow Canal @ Jasper County, SC"
1165,"Luning Arroyo",,N/A,,N/A,,37.2791842,-104.0305226,,,,,,,,,,,,USGS,7126110,"Luning Arroyo","Luning Arroyo"
1166,"Lv Wash",,N/A,,N/A,,36.10219804,-114.9386039,,,,,,,,,,,,USGS,9419755,"Lv Wash","Lv Wash"
1167,"Lv Wash","Clark County",NV,"United States",West,"Northshore Rd",36.12219816,-114.904992,,"Northshore Rd",36.12219,-114.90491,S1400,0.01,,,3,Clark,Nevada,USGS,9419800,"Lv Wash @ Clark County, NV","Lv Wash @ Clark County, NV"
1168,"Lv Wash","Sunrise Manor",NV,"United States",West,"5792 Bayakoa Rd, ZIP: 89142",36.13969527,-115.0477755,5792,"Bayakoa Rd",36.13925,-115.0478,S1400,0.05,89142,"Sunrise Manor",3,Clark,Nevada,USGS,94196783,"Lv Wash @ Sunrise Manor, NV","Lv Wash @ Sunrise Manor, NV"
1169,"M F River","Washington County",VA,"United States",Southeast,"31250 Rivermont Dr, ZIP: 24361",36.7131694,-81.8187334,31250,"Rivermont Dr",36.71351,-81.81836,S1400,0.05,24361,,191,Washington,Virginia,USGS,3475000,"M F River @ Washington County, VA","M F River @ Washington County, VA"
1170,"M Yuba","Yuba County",CA,"United States",West,"14184 Moonshine Rd",39.3940587,-121.0849543,14184,"Moonshine Rd",39.3941,-121.08504,S1400,0.01,,,115,Yuba,California,USGS,11410000,"M Yuba @ Yuba County, CA","M Yuba @ Yuba County, CA"
1171,"Mack Wash","Mesa County",CO,"United States",West,"1139 R Rd, ZIP: 81524",39.26581296,-108.8428814,1139,"R Rd",39.26598,-108.84288,S1400,0.02,81524,,77,Mesa,Colorado,USGS,9163340,"Mack Wash @ Mesa County, CO","Mack Wash @ Mesa County, CO"
1172,"Mackeys Creek",,N/A,,N/A,,34.52620847,-88.3228236,,,,,,,,,,,,USGS,2430000,"Mackeys Creek","Mackeys Creek"
1173,"Mackeys Creek","Prentiss County",MS,"United States",Southeast,"337 Co Rd 4251, ZIP: 38859",34.48704294,-88.3456019,337,"Co Rd 4251",34.48708,-88.3455,S1400,0.01,38859,,117,Prentiss,Mississippi,USGS,2430100,"Mackeys Creek @ Prentiss County, MS","Mackeys Creek @ Prentiss County, MS"
1174,"Mackeys Creek","Tishomingo County",MS,"United States",Southeast,,34.51231996,-88.326157,,,34.51223,-88.32527,S1400,0.08,,,141,Tishomingo,Mississippi,USGS,2430012,"Mackeys Creek @ Tishomingo County, MS","Mackeys Creek @ Tishomingo County, MS"
1175,"Madden Branch","Lafayette County",WI,"United States",Midwest,"26073 State Hwy 81, ZIP: 53807",42.66749825,-90.3292943,26073,"State Hwy 81",42.66782,-90.3293,S1200,0.04,53807,,65,Lafayette,Wisconsin,USGS,5414915,"Madden Branch @ Lafayette County, WI","Madden Branch @ Lafayette County, WI near 26073 State Hwy 81, ZIP: 53807"
1176,"Madden Branch","Lafayette County",WI,"United States",Midwest,"26821 Red School Rd, ZIP: 53807",42.6458321,-90.3437388,26821,"Red School Rd",42.64598,-90.34374,S1400,0.02,53807,,65,Lafayette,Wisconsin,USGS,5414920,"Madden Branch @ Lafayette County, WI","Madden Branch @ Lafayette County, WI near 26821 Red School Rd, ZIP: 53807"
1177,"Maddock Wetland",,N/A,,N/A,,47.96472719,-99.3909669,,,,,,,,,,,,USGS,4.76E+14,"Maddock Wetland","Maddock Wetland"
1178,"Maddock Wetland","Benson County",ND,"United States",Midwest,,47.96611656,-99.4031892,,,47.96611,-99.40512,S1400,0.14,,,5,Benson,"North Dakota",USGS,4.76E+14,"Maddock Wetland @ Benson County, ND","Maddock Wetland @ Benson County, ND"
1179,"Madison Blue","Madison County",FL,"United States",Southeast,,30.48049106,-83.2443097,,,30.48089,-83.24477,S1400,0.06,,,79,Madison,Florida,USGS,2319302,"Madison Blue @ Madison County, FL","Madison Blue @ Madison County, FL"
1180,"Madison River","Gallatin County",MT,"United States",West,,44.6570722,-111.0679639,,,44.65635,-111.06833,S1400,0.09,,,31,Gallatin,Montana,USGS,6037500,"Madison River @ Gallatin County, MT","Madison River @ Gallatin County, MT"
1181,"Mahoning Creek","Armstrong County",PA,"United States",Northeast,"Government Rd",40.9275653,-79.2911508,,"Government Rd",40.92751,-79.2912,S1400,0.01,,,5,Armstrong,Pennsylvania,USGS,3036000,"Mahoning Creek @ Armstrong County, PA","Mahoning Creek @ Armstrong County, PA"
1182,"Mahoning Creek","Jefferson County",PA,"United States",Northeast,"N 8th Rd",40.93923105,-79.00836738,,"N 8th Rd",40.9395,-79.01011,S1400,0.15,,,65,Jefferson,Pennsylvania,USGS,3034000,"Mahoning Creek @ Jefferson County, PA","Mahoning Creek @ Jefferson County, PA"
1183,"Mahoning River",Youngstown,OH,"United States",Midwest,"700 Barn St, ZIP: 44502",41.10505807,-80.6625755,700,"Barn St",41.10526,-80.6628,S1400,0.03,44502,Youngstown,99,Mahoning,Ohio,USGS,3098600,"Mahoning River @ Youngstown, OH","Mahoning River @ Youngstown, OH"
1184,"Major Run","Salem County",NJ,"United States",Northeast,"911 Kings Hwy, ZIP: 8098",39.64888889,-75.3744444,911,"Kings Hwy",39.64861,-75.37427,S1400,0.03,8098,,33,Salem,"New Jersey",USGS,1482530,"Major Run @ Salem County, NJ","Major Run @ Salem County, NJ"
1185,"Malletts Creek","Washtenaw County",MI,"United States",Midwest,"1300 Chalmers Dr, ZIP: 48104",42.2647606,-83.688273,1300,"Chalmers Dr",42.26467,-83.68839,S1400,0.01,48104,,161,Washtenaw,Michigan,USGS,4174518,"Malletts Creek @ Washtenaw County, MI","Malletts Creek @ Washtenaw County, MI"
1186,"Mammoth Crystal",,N/A,,N/A,YNP,44.4572222,-110.1113889,,,,,,,,,,,,USGS,4.43E+14,"Mammoth Crystal","Mammoth Crystal"
1187,"Mammoth Crystal","Park County",WY,"United States",West,"E Entrance Rd",44.4575,-110.1125,,"E Entrance Rd",44.45911,-110.11224,S1400,0.18,,,29,Park,Wyoming,USGS,4.43E+14,"Mammoth Crystal @ Park County, WY","Mammoth Crystal @ Park County, WY"
1188,"Manada Creek","Dauphin County",PA,"United States",Northeast,"Fogarty Rd",40.40675469,-76.7091351,,"Fogarty Rd",40.40674,-76.70915,S1400,0,,,43,Dauphin,Pennsylvania,USGS,1573482,"Manada Creek @ Dauphin County, PA","Manada Creek @ Dauphin County, PA"
1189,"Manasquan River","Monmouth County",NJ,"United States",Northeast,,40.14666667,-74.1222222,,,40.14742,-74.12175,S1400,0.09,,,25,Monmouth,"New Jersey",USGS,1408029,"Manasquan River @ Monmouth County, NJ","Manasquan River @ Monmouth County, NJ"
1190,"Manasquan River","Monmouth County",NJ,"United States",Northeast," Lakewood Farmingdale Rd, ZIP: 7731",40.16138889,-74.1547222,,"Lakewood Farmingdale Rd",40.16148,-74.15493,S1400,0.02,7731,,25,Monmouth,"New Jersey",USGS,1408000,"Manasquan River @ Monmouth County, NJ","Manasquan River @ Monmouth County, NJ near  Lakewood Farmingdale Rd, ZIP: 7731"
1191,"Manassas Run","Warren County",VA,"United States",Southeast,"299 Manassas Run Rd, ZIP: 22630",38.93416667,-78.1280556,299,"Manassas Run Rd",38.93447,-78.12803,S1400,0.03,22630,,187,Warren,Virginia,USGS,163626650,"Manassas Run @ Warren County, VA","Manassas Run @ Warren County, VA"
1192,"Manatee Bay",,N/A,,N/A,,25.2642111,-80.4201833,,,,,,,,,,,,USGS,2.52E+14,"Manatee Bay","Manatee Bay"
1193,"Manatee River",,N/A,,N/A,,27.5208719,-82.4017604,,,,,,,,,,,,USGS,2300009,"Manatee River","Manatee River"
1194,"Manatee River","Manatee County",FL,"United States",Southeast,,27.51837203,-82.4281499,,,27.51816,-82.42827,S1400,0.03,,,81,Manatee,Florida,USGS,2300021,"Manatee River @ Manatee County, FL","Manatee River @ Manatee County, FL"
1195,"Manatee River","Manatee County",FL,"United States",Southeast,"75th St NW",27.52388889,-82.64638889,,"75th St NW",27.52349,-82.64468,S1400,0.17,,,81,Manatee,Florida,USGS,2.73E+14,"Manatee River @ Manatee County, FL","Manatee River @ Manatee County, FL near  75th St NW"
1196,"Manatee River","Manatee County",FL,"United States",Southeast,"Bradenton-Arcadia Rd",27.47365137,-82.211201,,"Bradenton-Arcadia Rd",27.47358,-82.2112,S1200,0.01,,,81,Manatee,Florida,USGS,2299950,"Manatee River @ Manatee County, FL","Manatee River @ Manatee County, FL near  Bradenton-Arcadia Rd"
1197,"Manatee River","Manatee County",FL,"United States",Southeast,"Manatee Ave E",27.47531814,-82.3012029,,"Manatee Ave E",27.47567,-82.30134,S1200,0.04,,,81,Manatee,Florida,USGS,2300000,"Manatee River @ Manatee County, FL","Manatee River @ Manatee County, FL near  Manatee Ave E"
1198,"Manatee River","Manatee County",FL,"United States",Southeast,"926 N Rye Rd, ZIP: 34219",27.51364999,-82.3670375,926,"N Rye Rd",27.51366,-82.36708,S1400,0,34219,,81,Manatee,Florida,USGS,23000095,"Manatee River @ Manatee County, FL","Manatee River @ Manatee County, FL near 926 N Rye Rd, ZIP: 34219"
1199,"Manatee Spring","Levy County",FL,"United States",Southeast,,29.4896808,-82.976791,,,29.48808,-82.97717,S1400,0.18,,,75,Levy,Florida,USGS,2323566,"Manatee Spring @ Levy County, FL","Manatee Spring @ Levy County, FL"
1200,"Mancos River","Montezuma County",CO,"United States",West,,37.10777404,-108.4639759,,,37.10791,-108.46502,S1400,0.09,,,83,Montezuma,Colorado,USGS,9370800,"Mancos River @ Montezuma County, CO","Mancos River @ Montezuma County, CO"
1201,"Mancos River","Montezuma County",CO,"United States",West,"Johnson Canyon Rd",37.09916294,-108.4661981,,"Johnson Canyon Rd",37.09927,-108.46615,S1400,0.01,,,83,Montezuma,Colorado,USGS,9370820,"Mancos River @ Montezuma County, CO","Mancos River @ Montezuma County, CO near  Johnson Canyon Rd"
1202,"Manitowoc River","Manitowoc County",WI,"United States",Midwest,"4800 Michigan Ave, ZIP: 54220",44.1072222,-87.7152778,4800,"Michigan Ave",44.10607,-87.71607,S1400,0.14,54220,,71,Manitowoc,Wisconsin,USGS,4085427,"Manitowoc River @ Manitowoc County, WI","Manitowoc River @ Manitowoc County, WI"
1203,"Manoa Stream","Urban Honolulu",HI,"United States",N/A,"3099 Koali Rd, ZIP: 96826",21.29322222,-157.8127222,3099,"Koali Rd",21.29252,-157.81365,S1400,0.12,96826,"Urban Honolulu",3,Honolulu,Hawaii,USGS,16242500,"Manoa Stream @ Urban Honolulu, HI","Manoa Stream @ Urban Honolulu, HI"
1204,"Manzanita Creek",,N/A,,N/A,,40.53543657,-121.5777609,,,,,,,,,,,,USGS,11376038,"Manzanita Creek","Manzanita Creek"
1205,"Maple Creek",,N/A,,N/A,,27.38448789,-82.1298107,,,,,,,,,,,,USGS,2298495,"Maple Creek","Maple Creek"
1206,"Maple River",Mapleton,ND,"United States",Midwest,"3509 163rd Ave SE, ZIP: 58059",46.9052487,-97.052587,3509,"163rd Ave SE",46.90525,-97.05278,S1400,0.01,58059,Mapleton,17,Cass,"North Dakota",USGS,5060100,"Maple River @ Mapleton, ND","Maple River @ Mapleton, ND"
1207,"Maquoketa River","Jackson County",IA,"United States",Midwest,"4321 State Hwy 62, ZIP: 52060",42.08335324,-90.6329124,4321,"State Hwy 62",42.08345,-90.63298,S1200,0.01,52060,,97,Jackson,Iowa,USGS,5418500,"Maquoketa River @ Jackson County, IA","Maquoketa River @ Jackson County, IA"
1208,"Marble F",,N/A,,N/A,,36.5218899,-118.7992652,,,,,,,,,,,,USGS,11208000,"Marble F","Marble F"
1209,"Marsh Creek",Raleigh,NC,"United States",Southeast,"3101 Stony Brook Dr, ZIP: 27604",35.81694444,-78.5930556,3101,"Stony Brook Dr",35.81683,-78.59304,S1400,0.01,27604,Raleigh,183,Wake,"North Carolina",USGS,208732885,"Marsh Creek @ Raleigh, NC","Marsh Creek @ Raleigh, NC"
